id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1304263311517798400,1304263311517798400,1599795580000,2020-09-11,09:09:40,+0530,1254067781621997572,jbrous41,Ella Septima-Hamer,,"“...For decades, disinvestment in higher education has been a bipartisan undertaking. Looming state budget deficits and austerity policies will ensure that even more schools are public in name alone....”

 https://newrepublic.com/article/159233/coronavirus-pandemic-collapse-college-universities?utm_source=social&utm_medium=facebook&utm_campaign=sharebtn&fbclid=IwAR1dChcfA-hF0WXlDsz3MHUzMMTaFJcBGxs5ZG1w2-pAujVZP0lZCjRPjFs …",en,[],['https://newrepublic.com/article/159233/coronavirus-pandemic-collapse-college-universities?utm_source=social&utm_medium=facebook&utm_campaign=sharebtn&fbclid=IwAR1dChcfA-hF0WXlDsz3MHUzMMTaFJcBGxs5ZG1w2-pAujVZP0lZCjRPjFs'],[],1,1,0,[],[],https://twitter.com/jbrous41/status/1304263311517798400,False,,0,,,,,,,"[{'user_id': '1254067781621997572', 'username': 'jbrous41'}]",,,,
1298977222737289217,1298977222737289217,1598535278000,2020-08-27,19:04:38,+0530,468741166,appleedu,Apple Education,,Challenge students to create a review of their favorite book with Pages. Thanks for these tips @saakshinarula. Learn more about Pages in the #AppleTeacher Learning Center and earn badges along the way!,en,['saakshinarula'],[],[],0,4,25,['#appleteacher'],[],https://twitter.com/AppleEDU/status/1298977222737289217,False,,0,,,,,,,"[{'user_id': '468741166', 'username': 'AppleEDU'}, {'user_id': '404762214', 'username': 'saakshinarula'}]",,,,
1304263275316740097,1301276120709505024,1599795571000,2020-09-11,09:09:31,+0530,826232720699191296,joanimalfarm,Joanna,,"Judging by some tweets here, lord knows higher education should be mandatory and accessible for all.  pic.twitter.com/lgq7bPdICj",en,"['isabellatannaz', 'capitalistpeeg', 'pvoffcf', 'jezmerizing', 'thesarahkelly']",[],[],0,0,0,[],[],https://twitter.com/joanimalfarm/status/1304263275316740097,False,,1,,,,,,,"[{'user_id': '826232720699191296', 'username': 'joanimalfarm'}, {'user_id': '2962796459', 'username': 'IsabellaTannaz'}, {'user_id': '1279581416', 'username': 'capitalistpeeg'}, {'user_id': '982673971744333824', 'username': 'PVofFCF'}, {'user_id': '1260751644058431489', 'username': 'Jezmerizing'}, {'user_id': '19608605', 'username': 'thesarahkelly'}]",,,,
1304263110577008645,1304254596077023235,1599795532000,2020-09-11,09:08:52,+0530,178078681,prepseer,Prepseer,,Hollywood takes Affirmative Action to a new level.  It didn't work for higher education; it won't work in the movies.,en,['jsolomonreports'],[],[],0,0,0,[],[],https://twitter.com/prepseer/status/1304263110577008645,False,,0,,,,,,,"[{'user_id': '178078681', 'username': 'prepseer'}, {'user_id': '523248016', 'username': 'jsolomonReports'}]",,,,
1304262388946960390,1304262388946960390,1599795360000,2020-09-11,09:06:00,+0530,617000943,thedesignlove,The Design Love,,"Dream Preschool Logo & Business Card Template
Logo for start-ups organising workshops for children, libraries and play school or higher education schools
#logo #logodesigner #startups #logomaker #business #creativedesigns #branding #logoart @thedesignlove
 https://thedesignlove.com/logo-shop/524-dream-preschool-logo/ … pic.twitter.com/8lmxpWIQC0",en,['thedesignlove'],['https://thedesignlove.com/logo-shop/524-dream-preschool-logo/'],"['https://pbs.twimg.com/media/EhiutOgWoAAQ7Nc.jpg', 'https://pbs.twimg.com/media/EhiuvHZWAAAhGVv.jpg', 'https://pbs.twimg.com/media/EhiuwpjWkAIyae4.jpg', 'https://pbs.twimg.com/media/EhiuwpyXcAEohL-.jpg']",0,0,0,"['#logo', '#logodesigner', '#startups', '#logomaker', '#business', '#creativedesigns', '#branding', '#logoart']",[],https://twitter.com/thedesignlove/status/1304262388946960390,False,,0,,,,,,,"[{'user_id': '617000943', 'username': 'thedesignlove'}]",,,,
1304262337407352833,1304262337407352833,1599795347000,2020-09-11,09:05:47,+0530,484139636,schoolecommerce,NYC Real News 🇺🇲,,"@NYGovCuomo SUNY is a State/TAX funded ""higher education facility"" We hold Cuomo responsible for this young persons education You are in charge??!! #DoSomething #propaganda in the classrooms! Set a proper example Fire the Professor NOW! https://twitter.com/RepLeeZeldin/status/1304225278424748032 …",en,['nygovcuomo'],['https://twitter.com/RepLeeZeldin/status/1304225278424748032'],[],0,0,0,"['#dosomething', '#propaganda']",[],https://twitter.com/schoolecommerce/status/1304262337407352833,False,https://twitter.com/RepLeeZeldin/status/1304225278424748032,0,,,,,,,"[{'user_id': '484139636', 'username': 'schoolecommerce'}, {'user_id': '232268199', 'username': 'NYGovCuomo'}]",,,,
1304262160818864131,1304262160818864131,1599795305000,2020-09-11,09:05:05,+0530,226310002,iam__network,IAM Platform,,"How tech impacts teacher self-reflection? 

READ MORE:  https://blog.iammarketingmedia.com/how-tech-impacts-teacher-self-reflection/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School* pic.twitter.com/f0AKwhRtLE",en,[],['https://blog.iammarketingmedia.com/how-tech-impacts-teacher-self-reflection/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EhmrhfQXkAMX-lG.jpg'],0,0,0,"['#continuingeducation', '#digitallearning', '#education', '#edutech', '#highereducation', '#learning', '#lifelonglearning', '#media', '#onlinelearning', '#school']",[],https://twitter.com/IAM__Network/status/1304262160818864131,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1304262151318704130,1304063647879229448,1599795303000,2020-09-11,09:05:03,+0530,1029758503068545025,firebird506,Sophie,,"I think you're underestimating the uncertainty in higher education. Things have been a mess for months, they're only just getting it back under control.",en,"['aalexandw', 'carrona', 'thecockburn', 'brianjaffa', 'livingstreetsed', 'edinoldtowncc', 'edinspotlight', 'edinburghlive_', 'planningedin', 'briandonnellyht', 'edinreporter', 'edinburghtrees', 'edinburghwh']",[],[],0,0,0,[],[],https://twitter.com/firebird506/status/1304262151318704130,False,,0,,,,,,,"[{'user_id': '1029758503068545025', 'username': 'firebird506'}, {'user_id': '202987572', 'username': 'aalexandw'}, {'user_id': '19528553', 'username': 'carrona'}, {'user_id': '61825915', 'username': 'thecockburn'}, {'user_id': '33179310', 'username': 'brianjaffa'}, {'user_id': '2375910176', 'username': 'LivingStreetsEd'}, {'user_id': '938000455854100480', 'username': 'EdinOldTownCC'}, {'user_id': '72533015', 'username': 'edinspotlight'}, {'user_id': '1497760027', 'username': 'EdinburghLive_'}, {'user_id': '67263216', 'username': 'planningedin'}, {'user_id': '181881650', 'username': 'BrianDonnellyHT'}, {'user_id': '109526993', 'username': 'EdinReporter'}, {'user_id': '1068883483416776705', 'username': 'EdinburghTrees'}, {'user_id': '382611911', 'username': 'EdinburghWH'}]",,,,
1304262073531215873,1304262073531215873,1599795285000,2020-09-11,09:04:45,+0530,1251990964438093825,unicornmarisa,Marisa (She/Her),,"I prayed to God that She would give a sign if higher education was for me in 2020. 

The Counselor I talked to attended church at my old job. 

S/HE WORKS IN MYSTERIOUS WAYS #nahfam",en,[],[],[],0,0,0,['#nahfam'],[],https://twitter.com/unicornmarisa/status/1304262073531215873,False,,0,,,,,,,"[{'user_id': '1251990964438093825', 'username': 'unicornmarisa'}]",,,,
1304262053989883904,1304164688574459906,1599795280000,2020-09-11,09:04:40,+0530,1253324197130047493,historicganglo,Katerina Gang🌹,,"I mean I just think you should have knowledge outside their field. Plumbers should know how politics, economics, and finances work. General higher education is important.",en,"['tilremen', 'mastaemil']",[],[],0,0,1,[],[],https://twitter.com/historicganglo/status/1304262053989883904,False,,0,,,,,,,"[{'user_id': '1253324197130047493', 'username': 'historicganglo'}, {'user_id': '955349034260189184', 'username': 'TilRemen'}, {'user_id': '1246470053203185664', 'username': 'MastaEmil'}]",,,,
1304262048008810497,1304262048008810497,1599795278000,2020-09-11,09:04:38,+0530,729781569326481409,mrkoloamatangi,Leo Koloamatangi,,"Hawaii’s having a hard enough time keeping the youth on-island and preventing them from seeking higher education and “better” job opportunities in the mainland. Yet, here we are worried about whether or not they’ll trust local government in the near future? That’s odd 🥴🤦🏾‍♂️  https://twitter.com/civilbeat/status/1304141848781479936 …",en,[],['https://twitter.com/civilbeat/status/1304141848781479936'],[],0,0,0,[],[],https://twitter.com/MrKoloamatangi/status/1304262048008810497,False,https://twitter.com/CivilBeat/status/1304141848781479936,0,,,,,,,"[{'user_id': '729781569326481409', 'username': 'MrKoloamatangi'}]",,,,
1304261496730460160,1304250464972738565,1599795147000,2020-09-11,09:02:27,+0530,54199716,mythicdeicide,"Deicidal Maniac, raised by RepubXtians, ✡ Sephardi",,"Perhaps if ""higher"" education supported primary and secondary teachers rather than ""educators"" teachers would get a comparable salary at same level of education with principals, admin & college

In truth the system is undervalued & thus corrupt. The entire capitalist system tbh",en,[],[],[],1,0,0,[],[],https://twitter.com/MythicDeicide/status/1304261496730460160,False,,0,,,,,,,"[{'user_id': '54199716', 'username': 'MythicDeicide'}]",,,,
1304260892855599105,1304260892855599105,1599795003000,2020-09-11,09:00:03,+0530,1282660499310514177,ibnaadam_,Ibn Aadam,,#TNGovt #highereducation  pic.twitter.com/ymbdpVUzZk,und,[],[],['https://pbs.twimg.com/media/EhmqVEsX0AUVdpF.jpg'],0,0,0,"['#tngovt', '#highereducation']",[],https://twitter.com/ibnaadam_/status/1304260892855599105,False,,0,,,,,,,"[{'user_id': '1282660499310514177', 'username': 'ibnaadam_'}]",,,,
1304260789960953864,1304260789960953864,1599794978000,2020-09-11,08:59:38,+0530,1141937972809490432,michael33060825,Knight4liberty,,"@Allidoisown @libertytarian @Reality_1 @MediaRival @gregreese @DonaldJTrumpJr @dbongino @TuckerCarlson @larryelder @TheOfficerTatum @ClydeLewis 
Let what this Professor is saying sink in. These are the people in higher education warping young minds  https://dailyrednews.com/university-professor-there-is-nothing-wrong-with-murder-of-a-trump-supporter-from-a-moral-perspective/ …",en,"['allidoisown', 'libertytarian', 'reality_1', 'mediarival', 'gregreese', 'donaldjtrumpjr', 'dbongino', 'tuckercarlson', 'larryelder', 'theofficertatum', 'clydelewis']",['https://dailyrednews.com/university-professor-there-is-nothing-wrong-with-murder-of-a-trump-supporter-from-a-moral-perspective/'],[],1,0,0,[],[],https://twitter.com/Michael33060825/status/1304260789960953864,False,,0,,,,,,,"[{'user_id': '1141937972809490432', 'username': 'Michael33060825'}, {'user_id': '876992629648400384', 'username': 'Allidoisown'}, {'user_id': '590211920', 'username': 'libertytarian'}, {'user_id': '57952976', 'username': 'Reality_1'}, {'user_id': '23119276', 'username': 'MediaRival'}, {'user_id': '18708396', 'username': 'gregreese'}, {'user_id': '39344374', 'username': 'DonaldJTrumpJr'}, {'user_id': '232901331', 'username': 'dbongino'}, {'user_id': '22703645', 'username': 'TuckerCarlson'}, {'user_id': '195271137', 'username': 'larryelder'}, {'user_id': '2480268229', 'username': 'TheOfficerTatum'}, {'user_id': '69201760', 'username': 'ClydeLewis'}]",,,,
1304260491041275904,1304068397450190849,1599794907000,2020-09-11,08:58:27,+0530,1299173004820148224,gethouseinorder,Consider Life with Jesus,,"The evidence is his prominence in the field of higher education. Scores of theology/seminary students have been required to study his works for decades. The professors agreed to include his influence in their syllabuses. When universities decided to shift, where was his outcry?",en,"['zgodatamara', 'papamacdizzle', 'johnmacarthur']",[],[],0,0,0,[],[],https://twitter.com/GetHouseInOrder/status/1304260491041275904,False,,0,,,,,,,"[{'user_id': '1299173004820148224', 'username': 'GetHouseInOrder'}, {'user_id': '780905841729933312', 'username': 'ZgodaTamara'}, {'user_id': '2750909079', 'username': 'PapaMacDizzle'}, {'user_id': '44623496', 'username': 'johnmacarthur'}]",,,,
1304260334790864896,1301276120709505024,1599794870000,2020-09-11,08:57:50,+0530,2962796459,isabellatannaz,Isabella,,"What NEEDS to happen in this country is that there are loan terms set up so that more people can earn degrees without taking on the burden afterwards. Judging by some tweets here, lord knows higher education should be mandatory and accessible for all.",en,"['capitalistpeeg', 'joanimalfarm', 'pvoffcf', 'jezmerizing', 'thesarahkelly']",[],[],1,0,1,[],[],https://twitter.com/IsabellaTannaz/status/1304260334790864896,False,,0,,,,,,,"[{'user_id': '2962796459', 'username': 'IsabellaTannaz'}, {'user_id': '1279581416', 'username': 'capitalistpeeg'}, {'user_id': '826232720699191296', 'username': 'joanimalfarm'}, {'user_id': '982673971744333824', 'username': 'PVofFCF'}, {'user_id': '1260751644058431489', 'username': 'Jezmerizing'}, {'user_id': '19608605', 'username': 'thesarahkelly'}]",,,,
1304260180981567489,1304260180981567489,1599794833000,2020-09-11,08:57:13,+0530,1227961691767484417,dire_education,K. Treager,,"I once said: ""You're not gonna be here much longer."" To a female subordinate! Glass, glass, glass... #glassblowing #harassment #boysclub #highereducation",en,[],[],[],0,0,0,"['#glassblowing', '#harassment', '#boysclub', '#highereducation']",[],https://twitter.com/Dire_Education/status/1304260180981567489,False,,0,,,,,,,"[{'user_id': '1227961691767484417', 'username': 'Dire_Education'}]",,,,
1304260061913591809,1304216261904281600,1599794805000,2020-09-11,08:56:45,+0530,1280716966911565825,yoassthiccpark,Fefernanfandofo,,"The curriculums in institutions of higher education are catered to benefit the dominant class (white, middle class and above.) Affirmative action increases the amount of minority students, which seems like equal opportunity on the surface, but isn’t in reality",en,"['jobu_refillff', 'kno', 'dtt170']",[],[],1,0,0,[],[],https://twitter.com/yoassthiccpark/status/1304260061913591809,False,,0,,,,,,,"[{'user_id': '1280716966911565825', 'username': 'yoassthiccpark'}, {'user_id': '1145782633420533760', 'username': 'Jobu_RefillFF'}, {'user_id': '17476186', 'username': 'Kno'}, {'user_id': '3579203061', 'username': 'dtt170'}]",,,,
1304260052258349056,1301276120709505024,1599794803000,2020-09-11,08:56:43,+0530,2962796459,isabellatannaz,Isabella,,"Chris, you’re missing the point. The issue is not the loan and the loan terms. The issue is the fact that a loan granted by the government is set up in a way that those earning a higher education degree is costing far more than the loan itself.",en,"['capitalistpeeg', 'joanimalfarm', 'pvoffcf', 'jezmerizing', 'thesarahkelly']",[],[],0,0,1,[],[],https://twitter.com/IsabellaTannaz/status/1304260052258349056,False,,0,,,,,,,"[{'user_id': '2962796459', 'username': 'IsabellaTannaz'}, {'user_id': '1279581416', 'username': 'capitalistpeeg'}, {'user_id': '826232720699191296', 'username': 'joanimalfarm'}, {'user_id': '982673971744333824', 'username': 'PVofFCF'}, {'user_id': '1260751644058431489', 'username': 'Jezmerizing'}, {'user_id': '19608605', 'username': 'thesarahkelly'}]",,,,
1304259888638459905,1304258616745222147,1599794764000,2020-09-11,08:56:04,+0530,1278794506280853505,workerbee41,WorkerBee,,That's BS about Trump. The student body is diverse from multiple rural and urban areas of multiple states. Lack of covid protection? Massive covid funding was released to Missouri higher education.,en,['bigbluewaveusa'],[],[],1,0,0,[],[],https://twitter.com/WorkerBee41/status/1304259888638459905,False,,0,,,,,,,"[{'user_id': '1278794506280853505', 'username': 'WorkerBee41'}, {'user_id': '979212105533440000', 'username': 'BigBlueWaveUSA'}]",,,,
1304259628193193984,1304259628193193984,1599794701000,2020-09-11,08:55:01,+0530,931718403836071936,reformedegirl,helen,,anyone want to paypal me so i can pursue higher education ? i’ll send u feet pics...  pic.twitter.com/RTupVXq7jC,en,[],[],['https://pbs.twimg.com/media/EhmpN7UXYAEb3pu.jpg'],1,0,0,[],[],https://twitter.com/reformedegirl/status/1304259628193193984,False,,0,,,,,,,"[{'user_id': '931718403836071936', 'username': 'reformedegirl'}]",,,,
1304259163162316802,1304259163162316802,1599794591000,2020-09-11,08:53:11,+0530,1248755193132404736,sonoma_gazette,Sonoma County Gazette,,SRJC receives Second Higher Education Excellence in Diversity (HEED) Award  https://www.sonomacountygazette.com/sonoma-county-news/srjc-receives-second-higher-education-excellence-in-diversity-heed-award/ …,en,[],['https://www.sonomacountygazette.com/sonoma-county-news/srjc-receives-second-higher-education-excellence-in-diversity-heed-award/'],[],0,0,0,[],[],https://twitter.com/sonoma_gazette/status/1304259163162316802,False,,0,,,,,,,"[{'user_id': '1248755193132404736', 'username': 'sonoma_gazette'}]",,,,
1303247614410919936,1303247614410919936,1599553419000,2020-09-08,13:53:39,+0530,468741166,appleedu,Apple Education,,@sansanananana shares her tips on teaching patterns with music and dance on iPad or iPhone. Learn more about GarageBand and iMovie in the #AppleTeacher Learning Center and earn badges along the way!,en,['sansanananana'],[],[],0,5,25,['#appleteacher'],[],https://twitter.com/AppleEDU/status/1303247614410919936,False,,0,,,,,,,"[{'user_id': '468741166', 'username': 'AppleEDU'}, {'user_id': '488121324', 'username': 'sansanananana'}]",,,,
1304258999727149057,1304258999727149057,1599794552000,2020-09-11,08:52:32,+0530,1109151032154697730,jaloudsaber,صابر جلود | Saber Jalood,,"@AmmonNews1
مقالة د عدنان الطوباسي
تصنيف التايمز (THE) Times Higher Education 
 وليس Teams

تصنيف الجامعات العالمي!  https://www.ammonnews.net/mobile/index.php?page=article&id=563022&utm_source=Jubna&utm_medium=Native&utm_campaign=jubna_trending …",ar,['ammonnews1'],['https://www.ammonnews.net/mobile/index.php?page=article&id=563022&utm_source=Jubna&utm_medium=Native&utm_campaign=jubna_trending'],[],0,0,0,[],[],https://twitter.com/JaloudSaber/status/1304258999727149057,False,,0,,,,,,,"[{'user_id': '1109151032154697730', 'username': 'JaloudSaber'}, {'user_id': '429081540', 'username': 'AmmonNews1'}]",,,,
1304258566191230979,1304258566191230979,1599794448000,2020-09-11,08:50:48,+0530,226310002,iam__network,IAM Platform,,"Nomura Stick to Their Buy Rating for New Oriental Education & Technolo 

READ MORE:  https://blog.iammarketingmedia.com/nomura-stick-to-their-buy-rating-for-new-oriental-education-technolo/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#ContinuingEducation #DigitalLearning #Education #EduTech #HigherEducation #Learning #LifelongLearning #Media #OnlineLearning #School* pic.twitter.com/YT32fVrX9D",en,[],['https://blog.iammarketingmedia.com/nomura-stick-to-their-buy-rating-for-new-oriental-education-technolo/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EhmoQQsX0AAk0qP.png'],0,0,0,"['#continuingeducation', '#digitallearning', '#education', '#edutech', '#highereducation', '#learning', '#lifelonglearning', '#media', '#onlinelearning', '#school']",[],https://twitter.com/IAM__Network/status/1304258566191230979,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1304258547111337984,1304112729335136256,1599794444000,2020-09-11,08:50:44,+0530,1932528594,mgs100100,MGS1001,,"In sure that there was a finding recently where almost 100% of kids age 7-10 were illiterate in some region of America. 
Higher education is obviously important but they need to focus on primary education as a priority. IMO.",en,['woman4w'],[],[],0,0,0,[],[],https://twitter.com/MGS100100/status/1304258547111337984,False,,0,,,,,,,"[{'user_id': '1932528594', 'username': 'MGS100100'}, {'user_id': '1217192794554601472', 'username': 'Woman4W'}]",,,,
1304258470984777728,1304258470984777728,1599794426000,2020-09-11,08:50:26,+0530,907553802,chillaz_andy420,Andy Valencia,,"Brothers out here in warehouse jobs doing some actual useful skills (ex. Data entry, logistics) pivotal to any industry yet their next step is to land another job just the same. Very sad that those who didn't continue higher education hold such low standards for themselves.",en,[],[],[],0,0,0,[],[],https://twitter.com/chillaz_Andy420/status/1304258470984777728,False,,0,,,,,,,"[{'user_id': '907553802', 'username': 'chillaz_Andy420'}]",,,,
1304258418941857794,1304258418941857794,1599794413000,2020-09-11,08:50:13,+0530,1303704854532100097,shoaibraza4169,Shoaibraza4169@gmail.com,,LAT Test 2020!! Student Request to HEC | Reconduct LAT Higher Education ...  https://youtu.be/uBGnb4gd8Bc  via @YouTube,en,['youtube'],['https://youtu.be/uBGnb4gd8Bc'],[],0,0,1,[],[],https://twitter.com/shoaibraza4169/status/1304258418941857794,False,,0,,,,,,,"[{'user_id': '1303704854532100097', 'username': 'shoaibraza4169'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1304257796326780929,1304257796326780929,1599794265000,2020-09-11,08:47:45,+0530,1279968773903024129,sonali82489091,Sonali,,"Please open higher education institutions in October 🙏
@SanjayDhotreMP
@HMOIndia
@PrinSciAdvGoI
@AmitShah
@RajCMO
@DrRPNishank
@drharshvardhan
@ugc_india
@MoHFW_INDIA
@EduMinOfIndia
@PMOIndia
@RubikaLiyaquat
@aajtak
@ANI
@timesofindia
@ABPNews
#reopencollege https://twitter.com/Minnie192088590/status/1304248975550287876 …",en,"['sanjaydhotremp', 'hmoindia', 'prinsciadvgoi', 'amitshah', 'rajcmo', 'drrpnishank', 'drharshvardhan', 'ugc_india', 'mohfw_india', 'eduminofindia', 'pmoindia', 'rubikaliyaquat', 'aajtak', 'ani', 'timesofindia', 'abpnews']",['https://twitter.com/Minnie192088590/status/1304248975550287876'],[],0,0,2,['#reopencollege'],[],https://twitter.com/Sonali82489091/status/1304257796326780929,False,https://twitter.com/Minnie192088590/status/1304248975550287876,0,,,,,,,"[{'user_id': '1279968773903024129', 'username': 'Sonali82489091'}, {'user_id': '4852404527', 'username': 'SanjayDhotreMP'}, {'user_id': '2541363451', 'username': 'HMOIndia'}, {'user_id': '980299472197468160', 'username': 'PrinSciAdvGoI'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '786161824622194688', 'username': 'RajCMO'}, {'user_id': '2617066206', 'username': 'DrRPNishank'}, {'user_id': '77732185', 'username': 'drharshvardhan'}, {'user_id': '870103719290982401', 'username': 'ugc_india'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '2574232910', 'username': 'EduMinOfIndia'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1062742964', 'username': 'RubikaLiyaquat'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '355989081', 'username': 'ANI'}, {'user_id': '134758540', 'username': 'timesofindia'}, {'user_id': '39240673', 'username': 'ABPNews'}]",,,,
1304256895100821511,1304093007558320133,1599794050000,2020-09-11,08:44:10,+0530,175748024,timcna_,foodletoodlemoodleh,,"Setuju. Unless they can fully translate books from english to malay for higher education level and use those textbooks, better stick to english for the meantime.",en,"['lan_kp', 'nursyarinaraz']",[],[],1,0,0,[],[],https://twitter.com/TimCNA_/status/1304256895100821511,False,,0,,,,,,,"[{'user_id': '175748024', 'username': 'TimCNA_'}, {'user_id': '1070641243', 'username': 'lan_kp'}, {'user_id': '771276169039585280', 'username': 'nursyarinaraz'}]",,,,
1304256177509937153,1304256177509937153,1599793879000,2020-09-11,08:41:19,+0530,738676753569193988,ozhomeschool,Australia Home School🦉✝️💯🇦🇺😷🦘🐨,,"How our rights are being taken away!
Everyone should read this! Written by Dr Augusto Zimmermann PhD, LLM, LLB, DipEd, CertArb is Professor & Head of Law at Sheridan Institute of Higher Education in Perth/WA, &Adjunct Law Professor at the Uni of Notre Dame Australia,Sydney campus  https://twitter.com/ozhomeschool/status/1304255794133766144 …",en,[],['https://twitter.com/ozhomeschool/status/1304255794133766144'],[],0,1,1,[],[],https://twitter.com/ozhomeschool/status/1304256177509937153,False,https://twitter.com/ozhomeschool/status/1304255794133766144,0,,,,,,,"[{'user_id': '738676753569193988', 'username': 'ozhomeschool'}]",,,,
1304256081842053123,1304256081842053123,1599793856000,2020-09-11,08:40:56,+0530,875381076994207744,thetimhunter,Timothy Hunter,,"Just a reminder that @EdTrustNY said over 3 years ago that we need to ""Enhance the focus on equity by encouraging high-performing colleges to enroll more low-income students."" @NYGovCuomo do not cut any funding to NYS Public Higher Education!  https://newyork.edtrust.org/p/261 ",en,"['edtrustny', 'nygovcuomo']",['https://newyork.edtrust.org/p/261'],[],0,0,1,[],[],https://twitter.com/TheTimHunter/status/1304256081842053123,False,,0,,,,,,,"[{'user_id': '875381076994207744', 'username': 'TheTimHunter'}, {'user_id': '732585598863724544', 'username': 'EdTrustNY'}, {'user_id': '232268199', 'username': 'NYGovCuomo'}]",,,,
1304256040461119488,1304256040461119488,1599793846000,2020-09-11,08:40:46,+0530,119718000,kumardirect,Ashwin Patel,,"leading countries dominating the top 200 in the World University Rankings 2021, according to Times Higher Education. 

The long-standing favourites are still there, along with some surprising newcomers who are fast becoming the preferred destinations. 

 http://IELTSNPTE.com  pic.twitter.com/2t0jYzfdXF",en,[],['http://IELTSNPTE.com'],['https://pbs.twimg.com/media/Ehml8wLWAAQA5BV.jpg'],0,0,0,[],[],https://twitter.com/KumarDirect/status/1304256040461119488,False,,0,,,,,,,"[{'user_id': '119718000', 'username': 'KumarDirect'}]",,,,
1304255572133412864,1304255572133412864,1599793734000,2020-09-11,08:38:54,+0530,1279968773903024129,sonali82489091,Sonali,,"Please open higher education institutions in October 🙏
@SanjayDhotreMP
@narendramodi
@DrRPNishank
@WHO
@RajatSharmaLive
@ugc_india
@MoHFW_INDIA
@drharshvardhan
@HMOIndia
@RahulGandhi
@RajCMO
@TOIIndiaNews
@IndianExpress
@DDNational
@ArvindKejriwal
#reopencollege https://twitter.com/NidhiSa55076414/status/1303982628018683904 …",en,"['sanjaydhotremp', 'narendramodi', 'drrpnishank', 'who', 'rajatsharmalive', 'ugc_india', 'mohfw_india', 'drharshvardhan', 'hmoindia', 'rahulgandhi', 'rajcmo', 'toiindianews', 'indianexpress', 'ddnational', 'arvindkejriwal']",['https://twitter.com/NidhiSa55076414/status/1303982628018683904'],[],1,0,1,['#reopencollege'],[],https://twitter.com/Sonali82489091/status/1304255572133412864,False,https://twitter.com/NidhiSa55076414/status/1303982628018683904,0,,,,,,,"[{'user_id': '1279968773903024129', 'username': 'Sonali82489091'}, {'user_id': '4852404527', 'username': 'SanjayDhotreMP'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '2617066206', 'username': 'DrRPNishank'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '122658025', 'username': 'RajatSharmaLive'}, {'user_id': '870103719290982401', 'username': 'ugc_india'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '77732185', 'username': 'drharshvardhan'}, {'user_id': '2541363451', 'username': 'HMOIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '786161824622194688', 'username': 'RajCMO'}, {'user_id': '29958928', 'username': 'TOIIndiaNews'}, {'user_id': '38647512', 'username': 'IndianExpress'}, {'user_id': '571878474', 'username': 'DDNational'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,,,
1304255313407881217,1304199218609954816,1599793673000,2020-09-11,08:37:53,+0530,714634593538805760,sittlerjr,Edward Sittler Jr. 🇺🇸,,I don’t know who you are but have read the book “Breakdown of Higher Education “ by John Ellis? So what you just said is generally not true. Furthermore how come I don’t see younger African American scientists showing up at NASA? I know some very smart older NASA professionals.Ed,en,"['harphampeg', 'franklin_graham', 'alliancedefends']",[],[],1,0,0,[],[],https://twitter.com/SittlerJr/status/1304255313407881217,False,,0,,,,,,,"[{'user_id': '714634593538805760', 'username': 'SittlerJr'}, {'user_id': '1149755647988125696', 'username': 'HarphamPeg'}, {'user_id': '44945327', 'username': 'Franklin_Graham'}, {'user_id': '24438725', 'username': 'AllianceDefends'}]",,,,
